"partnerId","type","organization","energy","active","zip","city","street","houseNumber","iban","bic","bank","accountHolder","accountingAllocationIndicator","deleted","reminderEmailAddress"
"9800054000001","provider","SW ERKRATH","gas","1","40699","Erkrath","Gruitener Str.","27",,NULL,NULL,,"standard","0","naoko.maruyama@stadtwerke-erkrath.de"
"9800049000008","provider","SW GLÜCKSTADT","gas","1","25348","Glückstadt","Bahnhofstr.","1",,NULL,NULL,,"standard","0","netznutzung@stw-glueckstadt.de"
"9870116000009","net","STADTWERKE HEIDENHEIM REGIO","gas","1","89522","Heidenheim","Meeboldstr.","1","DE20632500300000664439","SOLADES1HDH","KREISSPARKASSE HEIDENHEIM",,"standard","0","netznutzung_gas@stadtwerke-heidenheim.de"
"9800081700004","provider","SW HOLZMINDEN","gas","1","37603","Holzminden","Rehwiese","28",,NULL,NULL,,"standard","0","marktkommunikation-vertrieb@sw-holzminden.de"
"9800062800005","provider","EEG ENERGIE EINKAUF UND SERVICE","gas","1","24558","Henstedt-Ulzburg","Hamburger Str.","28",NULL,NULL,NULL,NULL,"standard","0",
"9800216900007","provider","SWB SERVICES","gas","1","28215","Bremen","Theodor-Heuss-Allee","20",NULL,NULL,NULL,NULL,"standard","0",
"9800011000002","provider","SW EMDEN","gas","1","26725","Emden","Martin-Faber-Str.","11",,NULL,NULL,,"standard","0","enh@stadtwerke-emden.de"
"9800294000001","provider","EVE ENERGIEVERSORGUNG ELBTALAUE","gas","1","29451","Dannenberg","Rehfeldstr.","4",,NULL,NULL,,"standard","0","netznutzungsmanagement@eve-dan.de"
"9800110500002","provider","SW WESERBERGLAND","gas","1","31785","Hameln","Hafenstr.","14",,NULL,NULL,,"standard","0","marktpartner@stadtwerke-weserbergland.de"
"9800054300005","provider","NEW TÖNISVORST GMBH","gas","1","47918","Tönisvorst","Ringstr.","1",,NULL,NULL,,"standard","0","versorgungsmanagement.new-toenisvorst-gmbh@new.de"
"9800038000001","provider","24SIEBEN","gas","1","24113","Kiel","Uhlenkrog","32",,NULL,NULL,,"standard","0","bilanzkreis@24sieben.de"
"9800142300008","provider","GW HEIKENDORF","gas","1","24226","Heikendorf","Wasserwaage","1",,NULL,NULL,,"standard","0","mako@gwh.sh"
"9800095500002","provider","NORD STADTWERKE","gas","1","24768","Rendsburg","Am Eiland","15",,NULL,NULL,,"standard","0","service@nord-stadtwerke.de"
"9800136500002","provider","GW SCHÖNKIRCHEN GMBH","gas","1","24232","Schönkirchen","Dorfstr.","4",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-barmstedt.de"
"9800017000006","provider","GEW WILHELMSHAVEN","gas","1","26382","Wilhelmshaven","Nahestr.","6",,NULL,NULL,,"standard","0","lieferantenwechsel@gew-wilhelmshaven.de	"
"9800301700007","provider","ALMADO AG","gas","1","50858","Köln","Aachener Str.","1253",,NULL,NULL,,"standard","0","service@meisterstrom.de"
"9800062200007","provider","Stadtwerke Brühl GmbH","gas","1","50321","Brühl","Engeldorfer Str.","2",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-bruehl.de"
"9800021900002","provider","SW WILLICH","gas","1","47877","Willich","Brauereistr.","7",,NULL,NULL,,"standard","0","vertrieb@wbm-stw.de"
"9800043500004","provider","E-REGIO GMBH & CO.KG","gas","1","53881","Euskirchen","Rheinbacher Weg","10",,NULL,NULL,,"standard","0","vertrieb-marktkommunikation@e-regio.de"
"9800179800005","provider","Knauber Erdgas GmbH","gas","1","53115","Bonn","Endenicher Str.","120-140",,NULL,NULL,,"standard","0","knauber.kommunikation@siv.de"
"9800113300003","provider","GW NÜMBRECHT","gas","1","51588","Nümbrecht","Schulstr.","4",,NULL,NULL,,"standard","0","gran@gwn24.de"
"9800079600000","provider","SW WITTEN","gas","1","58455","Witten","Westfalenstr.","18-20",,NULL,NULL,,"standard","0","marktkommunikation@evu-zaehlwerk.de"
"9800141500005","provider","ENERGIEHANDEL LÜNEN","gas","1","44534","Lünen","Borker Str.","56-58",NULL,NULL,NULL,NULL,"standard","0",
"9800079300006","provider","SW HERNE AG","gas","1","44623","Herne","Grenzweg","18",,NULL,NULL,,"standard","0","marktkommunikation@evu-zaehlwerk.de"
"9800068500005","provider","SW BOCHUM","gas","1","44787","Bochum","Ostring","28",,NULL,NULL,,"standard","0","marktkommunikation@evu-zaehlwerk.de"
"9800088200007","provider","SW FRÖNDENBERG","gas","1","58730","Fröndenberg","Graf-Adolf-Str.","32",,NULL,NULL,,"standard","0","kuendigung@stadtwerke-froendenberg.de"
"9800081000008","provider","STADTWERKE DÜREN GMBH","gas","1","52351","Düren","Arnoldsweilerstr.","60",,NULL,NULL,,"standard","0","marktkommunikation_vertrieb@stadtwerke-dueren.de"
"9800068800009","provider","EV BECKUM","gas","1","59269","Beckum","Sternstr.","22",,NULL,NULL,,"standard","0","Marktkommunikation_vertrieb@evb-beckum.de"
"9800066400009","provider","SW COESFELD","gas","1","48653","Coesfeld","Dülmener Str.","80",,NULL,NULL,,"standard","0","marktkommunikation.vertrieb@stadtwerke-coesfeld.de"
"9800054100009","provider","SW GESCHER","gas","1","48712","Gescher","Inselstr.","5",,NULL,NULL,,"standard","0","gas-vertrieb@stadtwerke-gescher.de"
"9800069900006","provider","SW AHAUS","gas","1","48683","Ahaus","Hoher Weg","2",,NULL,NULL,,"standard","0","e.pruss@stadtwerke-ahaus.de"
"9800064600007","provider","WEV WARENDORFER ENERGIEVERSORGUNG","gas","1","48231","Warendorf","Hellegraben","25",,NULL,NULL,,"standard","0","kundenservice@swwaf.de"
"9800052100001","provider","GW EVERSWINKEL","gas","1","48351","Everswinkel","Am Magnusplatz","30",,NULL,NULL,,"standard","0","lamenta@gemeindewerke-everswinkel.de"
"9800085400006","provider","SW DÜLMEN","gas","1","48249","Dülmen","Alter Ostdamm","21",,NULL,NULL,,"standard","0","lw-vertrieb@stadtwerke-duelmen-gmbh.de"
"9800022000009","provider","GASVERSORGUNG WESTERWALD","gas","1","56203","Höhr-Grenzhausen","Am Alten Bahnhof","2",,NULL,NULL,,"standard","0","Simone.Schinzel@erdgas-ww.de"
"9800056600007","provider","SW NEUWIED","gas","1","56564","Neuwied","Hafenstr.","90",,NULL,NULL,,"standard","0","u.sendker@swn-neuwied.de"
"9800067300000","provider","OIE","gas","1","55743","Idar-Oberstein","Hauptstr.","189",,NULL,NULL,,"standard","0","anfragen_an_lieferant@innogy.com"
"9800080000009","provider","SW WESEL","gas","1","46485","Wesel","Emmericher Str.","11-29",,NULL,NULL,,"standard","0","patrick.fehr@stadtwerke-wesel.de"
"9800053100000","provider","SW KLEVE","gas","1","47533","Kleve","Flutstr.","36",,NULL,NULL,,"standard","0","joerg.schunkert@stadtwerke-kleve.de"
"9800083800000","provider","SW GELDERN","gas","1","47608","Geldern","Markt","25",,NULL,NULL,,"standard","0","clearing@swgeldern.de"
"9800128100000","provider","HOCHSAUERLANDENERGIE","gas","1","59872","Meschede","Auf`m Brinke","11",,NULL,NULL,,"standard","0","lieferantenwechsel@hochsauerlandenergie.de"
"9800099100006","provider","SW LIPPSTADT","gas","1","59557","Lippstadt","Bunsenstr.","2",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-lippstadt.de"
"9800183200001","provider","STADTWERKE BRILON ENERGIE","gas","1","59929","Brilon","Keffelker Str.","27",,NULL,NULL,,"standard","0","Vertrieb@brilon-energie.de"
"9800008800001","provider","SW PRENZLAU","gas","1","17291","Prenzlau","Freyschmidtstr.","20",,NULL,NULL,,"standard","0","rene.otto@stadtwerke-prenzlau.de	"
"9800088500001","provider","ENERGIEEINKAUFS- U. HANDELSGESEL.","gas","1","17166","Teterow","Gasstr.","26",NULL,NULL,NULL,NULL,"standard","0",
"9800070700007","provider","SW NIENBURG/WESER","gas","1","31582","Nienburg","An der Breiten Riede","9",,NULL,NULL,,"standard","0","service@stadtwerke-nienburg.de"
"9800194600000","provider","E.ON AVACON WÄRME (NICHT VERWENDEN)","gas","1","31157","Sarstedt","Jacobistr.","3",,NULL,NULL,,"standard","0","roman.pick@avacon-natur.de"
"9800157800001","provider","E:VEEN ENERGIE EG","gas","1","30659","Hannover","Rotenburger Straße ","3",,NULL,NULL,,"standard","0","martkpartnerservice@eveen-data.de"
"9800092900007","provider","ENERGIE- U. WASSERVERSORGUNG BÜNDE","gas","1","32257","Bünde","Osnabrücker Str.","205",,NULL,NULL,,"standard","0","maatz@ewb.aov.de"
"9800095200008","provider","SW DETMOLD","gas","1","32758","Detmold","Am Gelskamp","10",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-detmold.de"
"9800076400007","provider"," SW BAD PYRMONT","gas","1","31812","Bad Pyrmont","Südstr.","3",,NULL,NULL,,"standard","0","sulejmani@stw-bp.de"
"9800044500003","provider","SW PRIZTWALK","gas","1","16928","Pritzwalk","Gartenstr.","8",,NULL,NULL,,"standard","0","plewka@sw-pritzwalk.de"
"9800220800003","provider","M4ENERGY","gas","1","01069","Dresden","Bergstr.","34",,NULL,NULL,,"standard","0","junker@m4energy.de"
"9800060100001","provider","STADT- UND ÜBERLANDWERKE GMBH LÜBBEN","gas","1","15907","Lübben","Bahnhofstr.","30",,NULL,NULL,,"standard","0","vertrieb.gas@stadtwerke-luebben.de"
"9800059900008","provider","EUW WAHLSTEDT/BAD SEGEBERG","gas","1","23795","Bad Segeberg","Am Wasserwerk","5",,NULL,NULL,,"standard","0","mako-ews-vertrieb@service-plus-gmbh.de"
"9800023300002","provider","SW STADE","gas","1","21682","Stade","Hansestr.","18",,NULL,NULL,,"standard","0","energie@stadtwerke-stade.de	"
"9800125100003","provider","SW SCHWENTINENTAL","gas","1","24223","Schwentinental","Theodor-Storm-Platz","1",,NULL,NULL,,"standard","0","versorgerwechsel@stadtwerke-schwentinental.de"
"9800072400001","provider","SW NORTORF","gas","1","24589","Nortorf","Poststraße","21",,NULL,NULL,,"standard","0","vertrieb_gas@stadtwerke-nortorf.de"
"9800084800009","provider","STADTWERKE PLÖN VERSORGUNGS GMBH","gas","1","24306","Plön","Lübecker Str.","20",,NULL,NULL,,"standard","0","lieferantenwechsel@stadtwerke-ploen.de"
"9800032600005","provider","SW HEIDE","gas","1","25746","Heide","Hinrich-Schmidt-Str.","16",,NULL,NULL,,"standard","0","Mako_service@stadtwerke-heide.de"
"9800032800001","provider","STADTWERKE NORDERNEY GMBH","gas","1","26548","Norderney","Jann-Berghaus-Str.","34",,NULL,NULL,,"standard","0","carsten.schoolmann@stadtwerke-norderney.de"
"9800037500002","provider","EV SEHNDE","gas","1","31319","Sehnde","Nordstr.","9","DE52250501800900245107","SPKHDE2HXXX","SPARKASSE HANNOVER",,"standard","0","k.moench@energieversorgung-sehnde.de"
"9800010600001","provider","SW BERGEN VERTRIEB","gas","1","29303","Bergen","Deichend","3-7",,NULL,NULL,,"standard","0","lieferantenwechsel@svo.de"
"9800046900003","provider","SW MUNSTER-BISPINGEN","gas","1","29633","Munster","Rehrhofer Weg","127-133",,NULL,NULL,,"standard","0","vertrieb@ihr-stadtwerk.de"
"9800084700001","provider","T.W.O TECHNISCHE WERKE OSNING","gas","1","33790","Halle","Gartnischer Weg","127",,NULL,NULL,,"standard","0","kundenzentrum@stadtwerke-bsa.de"
"9800072700005","provider","GW STEINHAGEN","gas","1","33803","Steinhagen","Westernkamp","12",,NULL,NULL,,"standard","0","service@gs-werke.de"
"9800011200008","provider","SW HERFORD","gas","1","32049","Herford","Werrestr.","103",,NULL,NULL,,"standard","0","guenther-schuwerack@stadtwerke-herford.de	"
"9800050100003","provider","GASVERSORGUNG ZEHDENICK","gas","1","16792","Zehdenick","Schleusenstr.","22",,NULL,NULL,,"standard","0","haendler@stadtwerke-zehdenick.de"
"9800130200004","provider","E.DISTHERM WAERMEDIENSTLEISTUNGEN","gas","1","14467","Potsdam","Am Kanal","2-3",NULL,NULL,NULL,NULL,"standard","0",
"9800028000003","provider","GASVERSORGUNG ANGERMÜNDE","gas","1","16278","Angermünde","Berliner Str.","1",,NULL,NULL,,"standard","0","lw.vertrieb@sw-angermuende.de"
"9800096200007","provider","SW GREVESMÜHLEN","gas","1","23936","Grevesmühlen","Grüner Weg","26",,NULL,NULL,,"standard","0","ahrens@stadtwerke-gvm.de"
"9800069300008","provider","AGG ANHALTINISCHE GAS","gas","1","39128","Magdeburg","An der Steinkuhle","2a-e",,NULL,NULL,,"standard","0","agg-dl@getec-dam.de"
"9800155300003","provider","E.ON EDIS CONTRACTING","gas","1","12529","Schönefeld","Hans-Grade-Allee","11",NULL,NULL,NULL,NULL,"standard","0",
"9800039800004","provider","STADTWERKE ORANIENBURG","gas","1","16515","Oranienburg","Klagenfurter Str.","41",,NULL,NULL,,"standard","0","lieferant@stadtwerke-oranienburg.de"
"9800075300000","provider","EW ISERNHAGEN","gas","1","30916","Isernhagen","Bothfelder Str.","29",,NULL,NULL,,"standard","0","ewi-marktkommunikation@lsw.de"
"9800042600003","provider","LSW ENERGIE GMBH & CO KG","gas","1","38440","Wolfsburg","Heßlinger Str.","1-5",,NULL,NULL,,"standard","0","marktkommunikation@lsw.de "
"9800042500005","provider","GASVERSORGUNG IM LANDKREIS GIFHORN","gas","1","38442","Wolfsburg","Hinterm Hagen","13",,NULL,NULL,,"standard","0","marktkommunikation@lsw.de"
"9800070500001","provider","SW OSNABRÜCK","gas","1","49074","Osnabrück","Alte Poststr.","9",,NULL,NULL,,"standard","0","lieferantenwechsel@swo.de"
"9800078200009","provider","SW STADTOLDENDORF","gas","1","37627","Stadtoldendorf","Holeburgweg","8",,NULL,NULL,,"standard","0","klaerung.lieferant.sws@wechselmanagement.de"
"9800060400005","provider","SW BERNAU","gas","1","16321","Bernau","Breitscheidstr.","45",,NULL,NULL,,"standard","0","backoffice-vertrieb@stadtwerke-bernau.de"
"9800166600004","provider","SW STRAUSBERG","gas","1","15344","Strausberg","Kastanienallee","38",NULL,NULL,NULL,NULL,"standard","0",
"9800037100000","provider","SW FRANKFURT (ODER)","gas","1","15230","Frankfurt","Karl-Marx-Straße","195",,NULL,NULL,,"standard","0","mandy.ambrassat@stadtwerke-ffo.de"
"9800160800006","provider","STADTWERKE EISENHÜTTENSTADT GMBH","gas","1","15890","Eisenhüttenstadt","Fährstraße","60",,NULL,NULL,,"standard","0","mako-handel@swehst.de"
"9800080500009","provider","EW RHEINE","gas","1","48432","Rheine","Hafenstr.","10",,NULL,NULL,,"standard","0","datenaustausch@swrheine.de"
"9800020100009","provider","ENERGIS","gas","1","66121","Saarbrücken","Heinrich-Böcking-Str.","10-14",,NULL,NULL,,"standard","0","versorgungsmanagement@energis.de"
"9800058700003","provider","SW ESCHWEGE","gas","1","37269","Eschwege","Niederhoner Str.","36",,NULL,NULL,,"standard","0","m.albrecht@stadtwerke-eschwege.de"
"9800321900009","provider","ENERGIEGUT GMBH","gas","1","47053","Duisburg","Bungertstr.","27",,"DUISDE33XXX","SPARKASSE DUISBURG",,"standard","0","mk-online@dvv.de"
"9870114900003","net","GEMEINDLICHE WERKE HENGERSBERG","gas","1","94491","Hengersberg","Passauer Str.","1","DE08741500000380100776","BYLADEM1DEG","SPARKASSE DEGGENDORF",,"standard","0","seval.tas@gw-hengersberg.de"
"9800307400007","provider","Lenz Energie AG		","gas","1","74915","Waibstadt		","Bitzwiesen 	","5",,"GENODE61NGD","VOLKSBANK NECKARTAL EG",,"standard","0","kunden@service.lenz-energie.de"
"9800009800000","provider","EW EICHSFELDGAS","gas","1","37339","Leinefelde-Worbis","Hausener Weg","32","DE17520500004014295002","HELADEFF520","LANDESBANK HESSEN-THUERINGEN GIROZENTRALE",,"standard","0","erdgasvertrieb@ew-netz.de	"
"9800016600005","provider","SW WEIMAR STADTVERSORGUNGS","gas","1","99427","Weimar","Industriestr.","14",,NULL,NULL,,"standard","0","vertrieb@sw-weimar.de	"
"9800023100006","provider","SW RIBNITZ-DAMGARTEN","gas","1","18311","Ribnitz-Damgarten","Körkwitzer Weg","9",,NULL,NULL,,"standard","0","srd_rdg@t-online.de"
"9800014100007","provider","SW WISMAR","gas","1","23970","Wismar","Flöter Weg","6-12",,NULL,NULL,,"standard","0","vertrieb@stadtwerke-wismar.de"
"9800033700002","provider","SÜWESTDEUTSCHE STROMHANDELS","gas","1","72072","Tübingen","Eisenhutstr.","6",,NULL,NULL,,"standard","0","holger.vogelsang@suedwestelectricity.de"
"9800313400009","provider","ENERGIEHAUS B2B","gas","1","95445","Bayreuth","Scheffelstr.","46",,NULL,NULL,,"standard","0","edi-management-ehde@edatgmbh.de"
"9870115300004","net","STADTWERKE BRILON ENERGIE","gas","1","59929","Brilon","Keffelker Str.","27","DE48472616030007707500","GENODEM1BUS","VOLKSBANK BRILON-BUEREN-SALZKOTTEN EG",,"standard","0","netzmanagement@brilon-energie.de"
"9870116200005","net","OPTIMIZATION ENGINEERS","gas","1","45527","Hattingen","Werksstr.","15","DE51452615470144920500","GENODEM1SPO","VOLKSBANK SPROCKHOEVEL EG",,"standard","0","hsc@opteng.de"
"9800112500000","provider","SW SCHÖNEBECK","gas","1","39218","Schönebeck","Friedrichstr.","117",,NULL,NULL,,"standard","0","abrechnung@stadtwerke-schoenebeck.de"
"9800043200000","provider","GASSTADTWERKE ZERBST","gas","1","39261","Zerbst","Dessauer Str.","76",,NULL,NULL,,"standard","0","lieferantenwechsel@e-ms.de"
"9870115000000","net","Stadtwerke Schwentinental GmbH","gas","1","24222","Schwentinental","Seebrooksberg","1","DE95210501700100290048","NOLADE21KIE","FOERDE SPARKASSE",,"standard","0","netznutzung@stadtwerke-schwentinental.de"
"9800332100002","provider","GRÜNES","gas","1","73728","Esslingen","Fleischmannstr.","50",,NULL,NULL,,"standard","0","klaerung.liefer@gruen-es.de"
"9800073100006","provider","SWM SERVICES GMBH","gas","1","80287","München","Emmy-Noetherstr.","2",NULL,NULL,NULL,NULL,"standard","0",
"9800137400003","provider","PLATTFORM ENERGIE GMBH","gas","1","83043","Bad Aibling","Lindenstr.","30",NULL,NULL,NULL,NULL,"standard","0",
"9870116700005","net","STADTWERK AM SEE","gas","1","88046","Friedrichshafen","Kornblumenstr.","7/1","DE44690500010024980427","SOLADES1KNZ","SPARKASSE BODENSEE (FORMERLY SPARKASSE KONSTANZ)",,"standard","0","marcel.richter@stadtwerk-am-see.de"
"9800330700002","provider","EVD ENERGIEVERSORGUNG DEUTSCHLAND","gas","1","40789","Monheim am Rhein","Mittelstr. ","11-13",,NULL,NULL,,"standard","0","mk-evd@eg-factory.de"
"9800322900008","provider","STADTWERK AM SEE","gas","1","88046","Friedrichshafen","Kornblumenstr.","7/1",,NULL,NULL,,"standard","0","alexander.blum@stadtwerk-am-see.de"
"9800328800004","provider","SANOGAS","gas","1","76698","Ubstadt-Weiher","Zum Grenzgraben","43",,NULL,NULL,,"standard","0","marktkommunikation@sanogas.de"
"9870114400003","net","eneREGIO GmbH","gas","1","76461","Muggensturm","Rastatter Str.","14/16","DE07665623000000051870","GENODE61IFF","VR - BANK IN MITTELBADEN EG",,"standard","0","netznutzung@suedwest-edm.de"
"9870116500009","net","SW SCHÖNEBECK","gas","1","39218","Schönebeck","Friedrichstr.","117","DE37800555000331001985","NOLADE21SES","SALZLANDSPARKASSE",,"standard","0","netznutzung@stadtwerke-schoenebeck.de"
"9800327700007","provider","ERHARD BÜRK-KAUFFMANN","gas","1","78056","Villingen-Schwenningen","Neuffenstr.","27-29","DE40643901300151030006","GENODES1TUT","VOLKSBANK SCHWARZWALD-DONAU-NECKAR EG",,"standard","0","Lieferantenwechsel@deesa.de"
"9800343900003","provider","STADTWERKE STUTTGART VERTRIEBSG MBH","gas","1","70174","Stuttgart","Friedrichstr.","45",,NULL,NULL,,"standard","0","versorgerwechsel.swsvg@ews-schoenau.de"
"9800344000000","provider","ZG RAIFFEISEN EG","gas","1","76137","Karlsruhe","Lauterbergstr.","1-5",,NULL,NULL,,"standard","0","Lieferantenwechsel@deesa.de"
"9800345500009","provider","ENEWA GMBH","gas","1","53343","Wachtberg","Am Wachtbergring","2a",,NULL,NULL,,"standard","0","Nicht-edifact@enewa.de"
"9800328200006","provider","IN(N) ENERGIE","gas","1","84359","Simbach","Bayernwerkstr.","13",,NULL,NULL,,"standard","0","lieferantenwechsel@inn-energie.de"
"9870116800003","net","LEITUNGSPARTNER GMBH","gas","1","52351","Düren","Arnoldsweilerstr.","60","DE63395501101359007000","SDUEDE33XXX","SPARKASSE DUEREN",,"standard","0","marktkommunikation@leitungspartner.de"
"9800337500009","provider","SW HORB A. N.","gas","1","72160","Horb","Marktplatz","8",,NULL,NULL,,"standard","0","lieferantenwechsel@suedwest-edm.de"
"9800319900003","provider","STADTWERKE LAAGE GMBH","gas","1","18299","Laage","Polchower Chaussee","12",,NULL,NULL,,"standard","0","vertrieb@sw-teterow.de"
"9800083200002","provider","ENERGIEVERSORGUNG GREIZ GMBH","gas","1","07973","Greiz","Mollbergstr.","20",,NULL,NULL,,"standard","0","a.reissmann@evgreiz.de"
"9800344800004","provider","STADTWERKE RÖSRATH","gas","1","51503","Rösrath","Hauptstr.","142",,NULL,NULL,,"standard","0","nicht-edifact@stadtwerke-roesrath-energie.de"
"9870116900001","net","AVACON HOCHDRUCKNETZ GMBH","gas","1","38350","Helmstedt","Schillerstr.","3","DE53250700700050034800","DEUTDE2HXXX","DEUTSCHE BANK AG",,"standard","0","Verteilnetzbetreiber@avacon.de"
